speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms,random.run.num
CH,annotated-0_51968990-1,2094972,2095722,NA,1,NA,NA,NA,NA,MA,2092680,2093890,1,NA,NA,CX,2095121,2095921,1,NA,NA,63,MA,2092680,CX,2095921,NA,NA,NA,1
CH,annotated-0_51968990-1,2098661,2099721,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2098661,2099721,1
CH,annotated-0_51968990-1,2102808,2104228,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2102808,2104228,1
CH,annotated-0_51968990-1,2108819,2109489,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,2108819,2109489,1
CH,annotated-0_51968990-1,2117376,2119096,NA,1,NA,NA,NA,NA,FA,2115169,2116749,1,NA,NA,NA,NA,NA,NA,NA,NA,64,FA,2115169,CH,2119096,NA,NA,NA,1
CH,annotated-0_51968990-1,2121805,2122585,NA,2,NA,NA,2124293,2125463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2121805,2125463,1
CH,annotated-0_51968990-1,2124293,2125463,NA,2,2121805,2122585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2121805,2125463,1
CH,annotated-0_51968990-1,2127486,2128166,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,2129990,2131000,1,NA,NA,65,CH,2127486,MA,2131000,NA,NA,NA,1
CH,annotated-0_51968990-1,2152329,2153449,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2152329,2153449,1
CH,annotated-0_51968990-1,2158094,2159434,NA,1,NA,NA,NA,NA,FA,2156795,2158615,1,NA,NA,NA,NA,NA,NA,NA,NA,66,FA,2156795,CH,2159434,NA,NA,NA,1
CH,annotated-0_51968990-1,2168150,2168870,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,2169563,2170653,1,NA,NA,67,CH,2168150,CX,2170653,NA,NA,NA,1
CH,annotated-0_51968990-1,2225290,2225890,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2225290,2225890,1
CH,annotated-0_51968990-1,2233444,2234044,NA,1,NA,NA,NA,NA,CX,2231004,2231834,1,NA,NA,NA,NA,NA,NA,NA,NA,68,CX,2231004,CH,2234044,NA,NA,NA,1
CH,annotated-0_51968990-1,2237768,2239558,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2237768,2239558,1
CH,annotated-0_51968990-1,2244903,2246443,NA,1,NA,NA,NA,NA,MA,2243753,2244753,1,NA,NA,NA,NA,NA,NA,NA,NA,69,MA,2243753,CH,2246443,NA,NA,NA,1
CH,annotated-0_51968990-1,2250626,2251626,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,2250626,2251626,1
CH,annotated-0_51968990-1,2260992,2261702,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,2260992,2261702,1
CH,annotated-0_51968990-1,2271033,2271663,NA,2,NA,NA,2272469,2273169,MA,2268543,2269653,1,NA,NA,NA,NA,NA,NA,NA,NA,70,MA,2268543,CH,2273169,NA,NA,NA,1
CH,annotated-0_51968990-1,2272469,2273169,NA,2,2271033,2271663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,MA,2268543,CH,2273169,NA,NA,NA,1
CH,annotated-0_51968990-1,2281816,2282526,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2281816,2282526,1
CH,annotated-0_51968990-1,2311957,2313037,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,2314137,2315387,1,NA,NA,71,CH,2311957,CX,2315387,NA,NA,NA,1
CH,annotated-0_51968990-1,2319898,2320498,NA,1,NA,NA,NA,NA,FA,2318491,2319491,1,NA,NA,NA,NA,NA,NA,NA,NA,72,FA,2318491,CH,2320498,NA,NA,NA,1
CH,annotated-0_51968990-1,2329183,2330443,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,2329183,2330443,1
CH,annotated-0_51968990-1,2369639,2370469,NA,1,NA,NA,NA,NA,FA,2366590,2368310,1,NA,NA,CX,2369719,2370519,1,NA,NA,73,FA,2366590,CH,2372920,NA,NA,NA,1
CH,annotated-0_51968990-1,2372120,2372920,NA,1,NA,NA,NA,NA,CX,2369719,2370519,1,NA,NA,NA,NA,NA,NA,NA,NA,73,FA,2366590,CH,2372920,NA,NA,NA,1
CH,annotated-0_51968990-1,2377706,2378986,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2377706,2378986,1
CH,annotated-0_51968990-1,2403654,2404354,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,2403654,2404354,1
CH,annotated-0_51968990-1,2408043,2408713,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2408373,2409373,2,2410946,2411546,74,CH,2408043,CH,2413260,NA,NA,NA,1
CH,annotated-0_51968990-1,2411234,2411834,NA,2,NA,NA,2412260,2413260,FA,2410946,2411546,2,2408373,2409373,NA,NA,NA,NA,NA,NA,74,CH,2408043,CH,2413260,NA,NA,NA,1
CH,annotated-0_51968990-1,2412260,2413260,NA,2,2411234,2411834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,CH,2408043,CH,2413260,NA,NA,NA,1
CH,annotated-0_51968990-1,2418380,2418980,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,2418380,2418980,1
CH,annotated-0_51968990-1,2428911,2431301,NA,1,NA,NA,NA,NA,FA,2425401,2428991,1,NA,NA,CX,2431920,2432770,1,NA,NA,75,FA,2425401,CH,2435880,NA,NA,NA,1
CH,annotated-0_51968990-1,2435200,2435880,NA,1,NA,NA,NA,NA,FA,2432213,2433253,1,NA,NA,NA,NA,NA,NA,NA,NA,75,FA,2425401,CH,2435880,NA,NA,NA,1
CH,annotated-0_51968990-1,2454165,2454765,NA,1,NA,NA,NA,NA,FA,2449811,2453501,1,NA,NA,NA,NA,NA,NA,NA,NA,76,FA,2449811,CH,2454765,NA,NA,NA,1
CH,annotated-0_51968990-1,2458907,2460377,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2458907,2460377,1
CH,annotated-0_51968990-1,2466762,2467802,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2467138,2468218,1,NA,NA,77,CH,2466762,CH,2469202,NA,NA,NA,1
CH,annotated-0_51968990-1,2468562,2469202,NA,1,NA,NA,NA,NA,FA,2467138,2468218,1,NA,NA,NA,NA,NA,NA,NA,NA,77,CH,2466762,CH,2469202,NA,NA,NA,1
CH,annotated-0_51968990-1,2478172,2478802,NA,1,NA,NA,NA,NA,CX,2476256,2477956,1,NA,NA,MA,2479817,2480857,1,NA,NA,78,CX,2476256,MA,2480857,NA,NA,NA,1
CH,annotated-0_51968990-1,2484614,2485664,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,2484614,2485664,1
CH,annotated-0_51968990-1,2490905,2491505,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,2490905,2491505,1
CH,annotated-0_51968990-1,2494725,2495325,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2496190,2497200,1,NA,NA,79,CH,2494725,FA,2497200,NA,NA,NA,1
CH,annotated-0_51968990-1,2551334,2551934,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,2551334,2551934,1
CH,annotated-0_51968990-1,2556578,2557668,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,2556578,2557668,1
CH,annotated-0_51968990-1,2587538,2588588,NA,1,NA,NA,NA,NA,FA,2584941,2586031,1,NA,NA,FA,2588066,2588866,1,NA,NA,80,FA,2584941,CH,2591546,NA,NA,NA,1
CH,annotated-0_51968990-1,2589736,2591546,NA,1,NA,NA,NA,NA,CX,2589424,2590224,1,NA,NA,NA,NA,NA,NA,NA,NA,80,FA,2584941,CH,2591546,NA,NA,NA,1
CH,annotated-0_51968990-1,2593650,2594280,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,2593650,2594280,1
CH,annotated-0_51968990-1,2596989,2598359,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,2596989,2598359,1
CH,annotated-0_51968990-1,2606796,2607396,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,2607401,2608461,1,NA,NA,81,CH,2606796,MA,2608461,NA,NA,NA,1
CH,annotated-0_51968990-1,2618798,2619508,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,2618798,2619508,1
CH,annotated-0_51968990-1,2632730,2634200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2634932,2636352,1,NA,NA,82,CH,2632730,FA,2636352,NA,NA,NA,1
CH,annotated-0_51968990-1,2634508,2635118,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,CH,2632730,FA,2636352,NA,NA,NA,1
CH,annotated-0_51968990-1,2650856,2651486,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,2650856,2651486,1
CH,annotated-0_51968990-1,2659893,2660533,NA,2,NA,NA,2660755,2661755,FA,2658132,2659352,1,NA,NA,NA,NA,NA,NA,NA,NA,83,FA,2658132,CH,2661755,NA,NA,NA,1
CH,annotated-0_51968990-1,2660755,2661755,NA,2,2659893,2660533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,FA,2658132,CH,2661755,NA,NA,NA,1
CH,annotated-0_51968990-1,2683434,2684034,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,2683434,2684034,1
CH,annotated-0_51968990-1,2686820,2687420,NA,1,NA,NA,NA,NA,CX,2686583,2687193,1,NA,NA,NA,NA,NA,NA,NA,NA,84,CX,2686583,CH,2687420,NA,NA,NA,1
CH,annotated-0_51968990-1,2704578,2705378,NA,1,NA,NA,NA,NA,CX,2702143,2703483,1,NA,NA,CX,2706048,2706768,1,NA,NA,85,CX,2702143,CX,2706768,NA,NA,NA,1
CH,annotated-0_51968990-1,2720031,2720921,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,2721488,2722408,1,NA,NA,86,CH,2720031,FA,2732438,NA,NA,NA,1
CH,annotated-0_51968990-1,2723139,2723769,NA,1,NA,NA,NA,NA,CX,2721488,2722408,1,NA,NA,FA,2725368,2732438,1,NA,NA,86,CH,2720031,FA,2732438,NA,NA,NA,1
CH,annotated-0_51968990-1,2819213,2820193,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2821640,2822800,1,NA,NA,87,CH,2819213,FA,2822800,NA,NA,NA,1
CH,annotated-0_51968990-1,2861582,2862182,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,2862540,2863360,1,NA,NA,88,CH,2861582,CX,2863360,NA,NA,NA,1
CH,annotated-0_51968990-1,2862273,2862873,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,CH,2861582,CX,2863360,NA,NA,NA,1
CH,annotated-0_51968990-1,2873785,2876815,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2877392,2879232,1,NA,NA,89,CH,2873785,FA,2879232,NA,NA,NA,1
CH,annotated-0_51968990-1,2921243,2923913,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,2925773,2927003,1,NA,NA,90,CH,2921243,CX,2927003,NA,NA,NA,1
CH,annotated-0_51968990-1,2933881,2935461,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,2933881,2935461,1
CH,annotated-0_51968990-1,2952758,2954048,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,2952758,2954048,1
CH,annotated-0_51968990-1,2959911,2961141,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,2959911,2961141,1
CH,annotated-0_51968990-1,2968982,2969742,NA,1,NA,NA,NA,NA,MA,2967689,2968689,1,NA,NA,FA,2969920,2970920,1,NA,NA,91,MA,2967689,CX,2973364,NA,NA,NA,1
CH,annotated-0_51968990-1,2970539,2971739,NA,1,NA,NA,NA,NA,FA,2969920,2970920,1,NA,NA,CX,2972074,2973364,1,NA,NA,91,MA,2967689,CX,2973364,NA,NA,NA,1
CH,annotated-0_51968990-1,2991187,2992657,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,2991187,2992657,1
CH,annotated-0_51968990-1,3008861,3009991,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,3008861,3009991,1
CH,annotated-0_51968990-1,3017300,3019170,NA,1,NA,NA,NA,NA,CX,3015340,3016320,1,NA,NA,NA,NA,NA,NA,NA,NA,92,CX,3015340,CH,3019170,NA,NA,NA,1
CH,annotated-0_51968990-1,3037848,3038448,NA,1,NA,NA,NA,NA,CX,3036034,3036684,1,NA,NA,NA,NA,NA,NA,NA,NA,93,CX,3036034,CH,3038448,NA,NA,NA,1
CH,annotated-0_51968990-1,3045250,3046030,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,3045250,3046030,1
CH,annotated-0_51968990-1,3049581,3051091,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,3049581,3051091,1
CH,annotated-0_51968990-1,3066697,3067557,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,3066697,3067557,1
CH,annotated-0_51968990-1,3069766,3070766,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,3069766,3070766,1
CH,annotated-0_51968990-1,3092301,3092901,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3094106,3095086,1,NA,NA,94,CH,3092301,FA,3096436,NA,NA,NA,1
CH,annotated-0_51968990-1,3093970,3095650,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3095376,3096436,1,NA,NA,94,CH,3092301,FA,3096436,NA,NA,NA,1
CH,annotated-0_51968990-1,3107760,3109630,NA,1,NA,NA,NA,NA,FA,3105846,3108726,1,NA,NA,NA,NA,NA,NA,NA,NA,95,FA,3105846,CH,3109630,NA,NA,NA,1
CH,annotated-0_51968990-1,3118240,3119060,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,3118240,3119060,1
CH,annotated-0_51968990-1,3139437,3140307,NA,1,NA,NA,NA,NA,FA,3136189,3138289,1,NA,NA,NA,NA,NA,NA,NA,NA,96,FA,3136189,CH,3140307,NA,NA,NA,1
CH,annotated-0_51968990-1,3146561,3147161,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3147006,3148376,1,NA,NA,97,CH,3146561,CX,3148376,NA,NA,NA,1
CH,annotated-0_51968990-1,3174203,3174803,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,3174203,3174803,1
CH,annotated-0_51968990-1,3195624,3196224,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3195806,3196616,1,NA,NA,98,CH,3195624,CX,3196616,NA,NA,NA,1
CH,annotated-0_51968990-1,3205435,3206725,NA,2,NA,NA,3208259,3209689,FA,3202815,3203815,1,NA,NA,NA,NA,NA,NA,NA,NA,99,FA,3202815,CX,3210827,NA,NA,NA,1
CH,annotated-0_51968990-1,3208259,3209689,NA,2,3205435,3206725,NA,NA,NA,NA,NA,NA,NA,NA,CX,3209997,3210827,1,NA,NA,99,FA,3202815,CX,3210827,NA,NA,NA,1
CH,annotated-0_51968990-1,3220610,3221210,NA,2,NA,NA,3222201,3223601,CX,3218532,3219142,1,NA,NA,NA,NA,NA,NA,NA,NA,100,CX,3218532,FA,3231151,NA,NA,NA,1
CH,annotated-0_51968990-1,3222201,3223601,NA,2,3220610,3221210,NA,NA,NA,NA,NA,NA,NA,NA,FA,3225453,3226453,3,3230151,3231151,100,CX,3218532,FA,3231151,NA,NA,NA,1
CH,annotated-0_51968990-1,3233371,3235571,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3236341,3240901,1,NA,NA,101,CH,3233371,FA,3240901,NA,NA,NA,1
CH,annotated-0_51968990-1,3253120,3253730,NA,1,NA,NA,NA,NA,MA,3251210,3252600,1,NA,NA,CX,3254656,3255456,1,NA,NA,102,MA,3251210,CX,3255456,NA,NA,NA,1
CH,annotated-0_51968990-1,3254478,3255078,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,MA,3251210,CX,3255456,NA,NA,NA,1
CH,annotated-0_51968990-1,3264895,3266425,NA,1,NA,NA,NA,NA,FA,3262023,3263073,1,NA,NA,CX,3267984,3268784,1,NA,NA,103,FA,3262023,CH,3271905,NA,NA,NA,1
CH,annotated-0_51968990-1,3271305,3271905,NA,1,NA,NA,NA,NA,FA,3269351,3270411,1,NA,NA,NA,NA,NA,NA,NA,NA,103,FA,3262023,CH,3271905,NA,NA,NA,1
CH,annotated-0_51968990-1,3292071,3292711,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,3292071,3292711,1
CH,annotated-0_51968990-1,3321739,3322799,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,3321739,3322799,1
CH,annotated-0_51968990-1,3365605,3366205,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,3365605,3366205,1
CH,annotated-0_51968990-1,3380302,3381312,NA,1,NA,NA,NA,NA,FA,3377566,3378806,1,NA,NA,NA,NA,NA,NA,NA,NA,104,FA,3377566,CH,3381312,NA,NA,NA,1
CH,annotated-0_51968990-1,3391218,3391818,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,3391218,3391818,1
CH,annotated-0_51968990-1,3396409,3397979,NA,2,NA,NA,3398694,3399554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3396409,3399554,1
CH,annotated-0_51968990-1,3398694,3399554,NA,2,3396409,3397979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3396409,3399554,1
CH,annotated-0_51968990-1,3438947,3439547,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3440231,3441301,1,NA,NA,105,CH,3438947,FA,3441301,NA,NA,NA,1
CH,annotated-0_51968990-1,3448988,3449588,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,3448988,3449588,1
CH,annotated-0_51968990-1,3468189,3469349,NA,1,NA,NA,NA,NA,FA,3464873,3466513,1,NA,NA,NA,NA,NA,NA,NA,NA,106,FA,3464873,CH,3469349,NA,NA,NA,1
CH,annotated-0_51968990-1,3476422,3478112,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,CX,3475528,CH,3479699,NA,NA,NA,1
CH,annotated-0_51968990-1,3479099,3479699,NA,1,NA,NA,NA,NA,CX,3475528,3477478,1,NA,NA,NA,NA,NA,NA,NA,NA,107,CX,3475528,CH,3479699,NA,NA,NA,1
CH,annotated-0_51968990-1,3500744,3501744,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3500744,3501744,1
CH,annotated-0_51968990-1,3520804,3521524,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,3520804,3521524,1
CH,annotated-0_51968990-1,3539586,3540186,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,3539586,3540186,1
CH,annotated-0_51968990-1,3548109,3549139,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3548879,3552779,1,NA,NA,108,CH,3548109,FA,3552779,NA,NA,NA,1
CH,annotated-0_51968990-1,3572223,3573723,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,3572223,3573723,1
CH,annotated-0_51968990-1,3586810,3587540,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,3586810,3587540,1
CH,annotated-0_51968990-1,3599065,3599665,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,3599065,3599665,1
CH,annotated-0_51968990-1,3645088,3645688,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,3645088,3645688,1
CH,annotated-0_51968990-1,3653399,3656209,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3653399,3656209,1
CH,annotated-0_51968990-1,3664137,3665267,NA,1,NA,NA,NA,NA,CX,3663328,3663938,1,NA,NA,NA,NA,NA,NA,NA,NA,109,CX,3663328,FA,3670274,NA,NA,NA,1
CH,annotated-0_51968990-1,3666196,3667046,NA,1,NA,NA,NA,NA,FA,3664094,3665304,1,NA,NA,FA,3667394,3670274,1,NA,NA,109,CX,3663328,FA,3670274,NA,NA,NA,1
CH,annotated-0_51968990-1,3692422,3693262,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3694175,3698805,2,3699799,3700599,110,CH,3692422,FA,3700599,NA,NA,NA,1
CH,annotated-0_51968990-1,3718004,3718604,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3718004,3718604,1
CH,annotated-0_51968990-1,3722172,3722822,NA,1,NA,NA,NA,NA,CX,3721394,3722594,1,NA,NA,NA,NA,NA,NA,NA,NA,111,CX,3721394,CH,3722822,NA,NA,NA,1
CH,annotated-0_51968990-1,3730490,3731100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,3730490,3731100,1
CH,annotated-0_51968990-1,3734161,3734981,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,3734161,3734981,1
CH,annotated-0_51968990-1,3754676,3755366,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,3754676,3755366,1
CH,annotated-0_51968990-1,3758004,3758864,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,3758004,3758864,1
CH,annotated-0_51968990-1,3765265,3768395,NA,1,NA,NA,NA,NA,MA,3763180,3765130,1,NA,NA,NA,NA,NA,NA,NA,NA,112,MA,3763180,CX,3771961,NA,NA,NA,1
CH,annotated-0_51968990-1,3768737,3769387,NA,1,NA,NA,NA,NA,CX,3767194,3768104,1,NA,NA,CX,3770971,3771961,1,NA,NA,112,MA,3763180,CX,3771961,NA,NA,NA,1
CH,annotated-0_51968990-1,3820113,3820873,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,3820113,3820873,1
CH,annotated-0_51968990-1,3825253,3825853,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,3825253,3825853,1
CH,annotated-0_51968990-1,3860047,3860647,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3860480,3861890,1,NA,NA,113,CH,3860047,FA,3861890,NA,NA,NA,1
CH,annotated-0_51968990-1,3866760,3867360,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,3866812,3867812,1,NA,NA,114,CH,3866760,MA,3867812,NA,NA,NA,1
CH,annotated-0_51968990-1,3915423,3916753,NA,1,NA,NA,NA,NA,FA,3912679,3913779,1,NA,NA,NA,NA,NA,NA,NA,NA,115,FA,3912679,CH,3916753,NA,NA,NA,1
CH,annotated-0_51968990-1,3922609,3923609,NA,1,NA,NA,NA,NA,FA,3921007,3922027,2,3918931,3919931,FA,3922688,3923688,1,NA,NA,116,FA,3918931,FA,3923688,NA,NA,NA,1
